 
fecha,Cantidad,Nemotecnico,Volumen,Ultimo Precio,Variacion%
Ago 31 2016,"270,369.00",PFDAVVNDA ,"7,879,348,780.00","29,180.00",.41
Ago 31 2016,"5,770,406.00",PFAVAL    ,"7,183,096,115.00","1,250.00",2.04
Ago 31 2016,"654,442.00",ISA       ,"6,472,801,840.00","9,900.00",.81
Ago 31 2016,"282,565.00",PFGRUPOARG,"5,335,159,360.00","18,900.00",.32
Ago 31 2016,"1,271,958.00",CELSIA    ,"5,141,496,270.00","4,010.00",.25
Ago 31 2016,"2,535,043.00",EEB       ,"4,704,185,180.00","1,850.00",-1.07
Ago 31 2016,"1,381,924.00",PFAVH     ,"3,508,979,055.00","2,540.00",.40
Ago 31 2016,"36,065.00",BOGOTA    ,"2,196,110,820.00","60,520.00",.87
Ago 31 2016,"163,205.00",CLH       ,"2,188,233,600.00","13,320.00",-.60
Ago 31 2016,"1,544,193.00",ELCONDOR  ,"1,785,039,385.00","1,210.00",5.68
Ago 31 2016,"165,715.00",CNEC      ,"1,590,156,210.00","9,850.00",.00
Ago 31 2016,"1,024,647.00",CONCONCRET,"1,142,495,855.00","1,125.00",2.27
Ago 31 2016,"1,426,144.00",VALOREM   ,"641,577,670.00",450.00,.00
Ago 31 2016,"885,773.00",ETB       ,"535,102,808.00",600.00,-2.28
Ago 31 2016,"203,212.00",MINEROS   ,"480,483,905.00","2,350.00",-3.49
Ago 31 2016,"339,096.00",GRUPOAVAL ,"420,524,540.00","1,250.00",3.31
Ago 31 2016,"42,475.00",TERPEL    ,"402,291,700.00","9,500.00",5.56
Ago 31 2016,"12,976,504.00",FABRICATO ,"190,732,404.20",15.00,-1.96
Ago 31 2016,"43,697.00",ISAGEN    ,"179,115,500.00","4,095.00",.61
Ago 31 2016,"30,000.00",CARTON    ,"174,000,000.00","5,800.00",-3.17
Ago 31 2016,"8,038,609.00",BVC       ,"154,484,452.80",19.10,-2.55
Ago 31 2016,"21,465.00",PROMIGAS  ,"107,170,580.00","5,000.00",6.38
Ago 31 2016,"26,010.00",PFCARPAK  ,"78,120,850.00","3,000.00",.00
Ago 31 2016,"1,782,000.00",ENKA      ,"20,671,200.00",11.60,-2.52
Ago 31 2016,421.00,PFCORFICOL,"13,893,000.00","33,000.00",2.93
Ago 31 2016,118.00,COLTEJER  ,"153,400.00","1,600.00",.00
Ago 4 2016,"464,573.00",PFBCOLOM  ,"12,258,712,360.00","26,360.00",.23
Ago 4 2016,"706,506.00",CEMARGOS  ,"8,177,223,300.00","11,640.00",.87
Ago 4 2016,"6,519,396.00",ECOPETROL ,"8,077,659,765.00","1,240.00",.40
Ago 4 2016,"137,056.00",BCOLOMBIA ,"3,345,697,560.00","24,380.00",.00
Ago 4 2016,"129,620.00",NUTRESA   ,"3,278,223,160.00","25,300.00",.56
Ago 4 2016,"277,250.00",PFCEMARGOS,"2,946,919,100.00","10,640.00",.38
Ago 4 2016,"221,686.00",CLH       ,"2,680,247,280.00","12,000.00",-1.15
Ago 4 2016,"165,325.00",EXITO     ,"2,325,435,840.00","14,020.00",.29
Ago 4 2016,"60,934.00",GRUPOSURA ,"2,323,828,440.00","38,200.00",.53
Ago 4 2016,"62,047.00",PFGRUPSURA,"2,321,935,700.00","37,500.00",.54
Ago 4 2016,"986,514.00",PFAVH     ,"2,239,371,680.00","2,290.00",1.55
Ago 4 2016,"77,909.00",PFDAVVNDA ,"2,112,608,600.00","27,200.00",.74
Ago 4 2016,"95,400.00",GRUPOARGOS,"1,782,129,400.00","18,700.00",1.08
Ago 4 2016,"151,441.00",ISA       ,"1,385,033,610.00","9,170.00",.77
Ago 4 2016,"1,086,578.00",PFAVAL    ,"1,285,027,150.00","1,185.00",.85
Ago 4 2016,"31,340.00",CORFICOLCF,"1,190,695,960.00","38,000.00",.26
Ago 4 2016,"296,518.00",CELSIA    ,"1,126,933,350.00","3,800.00",-.39
Ago 4 2016,"62,671.00",PFGRUPOARG,"1,117,840,880.00","17,700.00",-3.80
Ago 4 2016,"31,831,819.00",BVC       ,"592,357,912.40",18.50,.00
Ago 4 2016,"54,918.00",CNEC      ,"542,396,110.00","9,740.00",-1.12
Ago 4 2016,"181,908.00",MINEROS   ,"421,156,820.00","2,305.00",-2.95
Ago 4 2016,"6,000.00",GRUBOLIVAR,"316,800,000.00","52,800.00",1.54
Ago 4 2016,"1,133.00",BOGOTA    ,"65,823,500.00","58,600.00",-1.01
Ago 4 2016,"9,726.00",CARTON    ,"58,356,000.00","6,000.00",.00
Ago 4 2016,"13,529.00",ISAGEN    ,"54,912,650.00","4,065.00",.49
Ago 4 2016,"46,244.00",GRUPOAVAL ,"54,130,270.00","1,175.00",.43
Ago 4 2016,"18,600.00",EEB       ,"33,879,000.00","1,825.00",.00
Ago 4 2016,"1,606,596.00",ENKA      ,"18,957,832.80",11.80,-.84
Ago 4 2016,"16,628.00",ETB       ,"9,907,113.00",596.00,.00
Ago 4 2016,"3,631.00",CONCONCRET,"3,975,945.00","1,095.00",.00
Ago 4 2016,"277,499.00",FABRICATO ,"3,834,736.30",14.00,.00
Ago 4 2016,"4,029.00",VALOREM   ,"1,684,122.00",454.00,.00
Ago 4 2016,"137,825.00",PAZRIO    ,"1,098,621.00",8.00,.00
Ago 4 2016,191.00,PFVILLAS  ,"1,088,700.00","5,680.00",.00
Ago 4 2016,551.00,COLTEJER  ,"831,605.00","1,600.00",.00
Ago 4 2016,41.00,VILLAS    ,"250,920.00","6,140.00",.00
Ago 4 2016,19.00,PFVILLASCA,"60,800.00","2,700.00",.00
Ago 7 2016,"8,921,537.00",ECOPETROL ,"10,972,949,780.00","1,230.00",-.81
Ago 7 2016,"384,407.00",PFBCOLOM  ,"10,154,196,040.00","26,500.00",.53
Ago 7 2016,"589,735.00",EXITO     ,"8,314,393,780.00","14,060.00",.29
Ago 7 2016,"149,154.00",PFGRUPSURA,"5,603,601,880.00","37,800.00",.80
Ago 7 2016,"217,194.00",BCOLOMBIA ,"5,305,237,160.00","24,500.00",.49
Ago 7 2016,"135,715.00",GRUPOSURA ,"5,196,290,980.00","38,280.00",.21
Ago 7 2016,"381,341.00",CEMARGOS  ,"4,404,248,900.00","11,680.00",.34
Ago 7 2016,"332,675.00",CLH       ,"4,016,252,040.00","12,200.00",1.67
Ago 7 2016,"432,181.00",ISA       ,"3,977,562,960.00","9,270.00",1.09
Ago 7 2016,"369,277.00",PFCEMARGOS,"3,925,463,940.00","10,700.00",.56
Ago 7 2016,"150,095.00",PFGRUPOARG,"2,665,943,620.00","17,760.00",.34
Ago 7 2016,"2,020,686.00",PFAVAL    ,"2,375,552,890.00","1,180.00",-.42
Ago 7 2016,"941,221.00",PFAVH     ,"2,191,153,710.00","2,335.00",1.97
Ago 7 2016,"54,143.00",CORFICOLCF,"2,059,363,560.00","38,060.00",.16
Ago 7 2016,"67,690.00",PFDAVVNDA ,"1,836,087,040.00","27,160.00",-.15
Ago 7 2016,"73,211.00",GRUPOARGOS,"1,360,767,040.00","18,600.00",-.53
Ago 7 2016,"49,798.00",NUTRESA   ,"1,259,652,060.00","25,300.00",.00
Ago 7 2016,"126,431.00",CELSIA    ,"479,564,100.00","3,800.00",.00
Ago 7 2016,"37,628.00",CNEC      ,"358,720,020.00","9,530.00",-2.16
Ago 7 2016,"196,024.00",EEB       ,"354,323,320.00","1,805.00",-1.10
Ago 7 2016,"4,064.00",GRUBOLIVAR,"210,326,720.00","51,000.00",-3.41
Ago 7 2016,"130,669.00",ETB       ,"78,542,059.00",600.00,.67
Ago 7 2016,"25,837.00",PFCARPAK  ,"69,590,100.00","2,700.00",3.65
Ago 7 2016,"1,660.00",OCCIDENTE ,"60,590,000.00","36,500.00",.00
Ago 7 2016,"35,779.00",GRUPOAVAL ,"41,804,895.00","1,165.00",-.85
Ago 7 2016,664.00,BOGOTA    ,"38,650,400.00","58,600.00",.00
Ago 7 2016,"26,665.00",CONCONCRET,"29,198,175.00","1,095.00",.00
Ago 7 2016,"5,360.00",ISAGEN    ,"21,783,400.00","4,065.00",.00
Ago 7 2016,"945,000.00",BVC       ,"17,529,750.00",18.50,.00
Ago 7 2016,"7,067.00",ELCONDOR  ,"8,480,400.00","1,200.00",-2.83
Ago 7 2016,"505,000.00",ENKA      ,"5,959,000.00",11.80,.00
Ago 7 2016,"397,228.00",PAZRIO    ,"3,177,824.00",8.00,.00
Ago 8 2016,"738,845.00",PFBCOLOM  ,"19,520,841,080.00","26,500.00",.00
Ago 8 2016,"643,825.00",BCOLOMBIA ,"15,772,688,960.00","24,440.00",-.24
Ago 8 2016,"5,309,196.00",ECOPETROL ,"6,665,959,365.00","1,260.00",2.44
Ago 8 2016,"115,669.00",GRUPOSURA ,"4,432,527,740.00","38,400.00",.31
Ago 8 2016,"341,439.00",ISA       ,"3,170,873,760.00","9,350.00",.86
Ago 8 2016,"2,621,433.00",PFAVAL    ,"3,079,125,640.00","1,180.00",.00
Ago 8 2016,"160,305.00",GRUPOARGOS,"2,990,830,580.00","18,800.00",1.08
Ago 8 2016,"128,496.00",EXITO     ,"1,818,487,300.00","14,160.00",.71
Ago 8 2016,"61,721.00",PFDAVVNDA ,"1,679,612,940.00","27,300.00",.52
Ago 8 2016,"132,341.00",CEMARGOS  ,"1,538,234,420.00","11,620.00",-.51
Ago 8 2016,"35,288.00",PFGRUPSURA,"1,335,841,780.00","37,940.00",.37
Ago 8 2016,"32,629.00",CORFICOLCF,"1,247,413,060.00","38,380.00",.84
Ago 8 2016,"245,057.00",PFAVH     ,"566,931,475.00","2,305.00",-1.28
Ago 8 2016,"928,608.00",ETB       ,"557,242,261.00",602.00,.33
Ago 8 2016,"142,554.00",CELSIA    ,"541,602,920.00","3,800.00",.00
Ago 8 2016,"53,434.00",CNEC      ,"527,613,580.00","9,880.00",3.67
Ago 8 2016,"33,199.00",CLH       ,"405,682,640.00","12,240.00",.33
Ago 8 2016,"13,296.00",PFGRUPOARG,"235,826,120.00","17,760.00",.00
Ago 8 2016,"6,223.00",NUTRESA   ,"157,143,660.00","25,260.00",-.16
Ago 8 2016,"13,840.00",PFCEMARGOS,"147,895,060.00","10,700.00",.00
Ago 8 2016,"7,905.00",ICOLCAP   ,"104,464,575.00","13,215.00",.59
Ago 8 2016,"50,385.00",EEB       ,"91,037,600.00","1,810.00",.28
Ago 8 2016,"10,700.00",ODINSA    ,"90,150,000.00","8,700.00",1.16
Ago 8 2016,"31,486.00",PFCARPAK  ,"84,936,760.00","2,700.00",.00
Ago 8 2016,"54,323.00",GRUPOAVAL ,"63,320,900.00","1,165.00",.00
Ago 8 2016,753.00,BOGOTA    ,"44,125,800.00","58,600.00",.00
Ago 8 2016,"1,000,000.00",FABRICATO ,"13,676,250.10",13.70,-2.14
Ago 8 2016,"3,164.00",ISAGEN    ,"12,861,660.00","4,065.00",.00
Ago 8 2016,"604,617.00",BVC       ,"11,306,337.90",18.70,1.08
Ago 8 2016,"8,131.00",CONCONCRET,"8,903,445.00","1,095.00",.00
Ago 8 2016,"18,000.00",BBVACOL   ,"4,860,000.00",263.00,.00
Ago 9 2016,"905,718.00",PFBCOLOM  ,"24,181,770,460.00","26,900.00",1.51
Ago 9 2016,"11,881,946.00",PFAVAL    ,"14,059,480,915.00","1,190.00",.85
Ago 9 2016,"457,721.00",PFDAVVNDA ,"12,546,766,640.00","27,600.00",1.10
Ago 9 2016,"870,148.00",EXITO     ,"12,405,237,960.00","14,180.00",.14
Ago 9 2016,"9,718,338.00",ECOPETROL ,"12,151,869,905.00","1,240.00",-1.59
Ago 9 2016,"207,941.00",GRUPOSURA ,"8,028,546,840.00","38,660.00",.68
Ago 9 2016,"296,858.00",GRUPOARGOS,"5,611,771,060.00","18,900.00",.53
Ago 9 2016,"463,042.00",CEMARGOS  ,"5,408,113,660.00","11,760.00",1.20
Ago 9 2016,"450,000.00",HCOLSEL   ,"5,394,500,000.00","12,000.00",.98
Ago 9 2016,"400,615.00",ICOLCAP   ,"5,329,451,390.00","13,366.00",1.14
Ago 9 2016,"212,121.00",BCOLOMBIA ,"5,238,418,780.00","24,960.00",2.13
Ago 9 2016,"255,060.00",PFGRUPOARG,"4,599,055,400.00","18,100.00",1.91
Ago 9 2016,"386,755.00",ISA       ,"3,618,807,020.00","9,410.00",.64
Ago 9 2016,"94,849.00",PFGRUPSURA,"3,603,685,920.00","38,200.00",.69
Ago 9 2016,"1,260,819.00",PFAVH     ,"2,937,920,990.00","2,305.00",.00
Ago 9 2016,"45,185.00",CORFICOLCF,"1,732,031,560.00","38,400.00",.05
Ago 9 2016,"128,777.00",PFCEMARGOS,"1,390,848,140.00","10,820.00",1.12
Ago 9 2016,"110,344.00",CLH       ,"1,364,613,140.00","12,420.00",1.47
Ago 9 2016,"41,831.00",NUTRESA   ,"1,061,290,080.00","25,420.00",.63
Ago 9 2016,"41,260.00",CNEC      ,"405,313,200.00","9,830.00",-.51
Ago 9 2016,"90,176.00",CELSIA    ,"342,889,295.00","3,800.00",.00
Ago 9 2016,"5,288.00",BOGOTA    ,"308,600,280.00","58,260.00",-.58
Ago 9 2016,"203,212.00",GRUPOAVAL ,"239,587,365.00","1,185.00",1.72
Ago 9 2016,"86,230.00",EEB       ,"156,683,450.00","1,820.00",.55
Ago 9 2016,"1,390.00",OCCIDENTE ,"50,735,000.00","36,500.00",.00
Ago 9 2016,"8,828.00",ISAGEN    ,"35,913,320.00","4,080.00",.37
Ago 9 2016,"47,333.00",ETB       ,"28,404,524.00",602.00,.00
Ago 9 2016,"100,757.00",BBVACOL   ,"26,220,976.00",260.00,-1.14
Ago 9 2016,"23,158.00",CONCONCRET,"25,358,010.00","1,095.00",.00
Ago 9 2016,"2,690.00",ODINSA    ,"23,376,100.00","8,690.00",-.11
Ago 9 2016,"4,000.00",CARTON    ,"22,440,000.00","5,610.00",-6.50
Ago 9 2016,"427,000.00",BVC       ,"8,027,600.00",18.80,.53
Ago 9 2016,"535,964.00",FABRICATO ,"7,704,455.80",14.40,5.11
Ago 9 2016,"1,493.00",PFCARPAK  ,"4,046,050.00","2,700.00",.00
Ago 9 2016,"1,604.00",MINEROS   ,"3,697,220.00","2,305.00",.00
Ago 9 2016,38.00,PFCORFICOL,"1,232,720.00","32,480.00",.00
Ago 9 2016,"2,250.00",VALOREM   ,"942,750.00",454.00,.00
Ago 9 2016,533.00,VALSIMESA ,"679,575.00","1,150.00",.00
