FECHA,NEMO,MONTO,CANTIDAD,PRECIO CIERRE,PRECIO MIN,PRECIO MAX,PRECIO PROM
2016-06-03,GOOGL,0,0,2248660,0,0,0
2016-06-03,GRUPOARGOS,1714677000,96627,17780,17600,18000,17745.32
2016-06-03,GRUPOAVAL,134571960,117664,1145,1140,1145,1143.7
2016-06-03,GRUPOSURA,1696006080,45028,37800,37320,37800,37665.59
2016-06-03,GURU,0,0,68960,0,0,0
2016-06-03,HCOLSEL,0,0,11965,0,0,0
2016-06-03,ICOLCAP,0,0,13190,0,0,0
2016-06-03,ISA,1175005980,133593,8810,8730,8860,8795.42
2016-06-03,ISAGEN,918169670,230975,3980,3970,3980,3975.19
2016-06-03,JPM,0,0,200820,0,0,0
2016-06-03,MANCEMENTO,0,0,34500,0,0,0
2016-06-03,MINEROS,0,0,2350,0,0,0
2016-06-03,NUTRESA,2453828380,95147,25780,25780,25800,25789.87
2016-06-03,OCCIDENTE,208346000,5786,36000,36000,36200,36008.64
2016-06-03,ODINSA,0,0,9000,0,0,0
2016-06-03,PAZRIO,4208,526,9,0,0,8
2016-06-03,PFAVAL,1299413045,1123464,1160,1145,1160,1156.61
2016-06-03,PFAVH,57406172785,24136111,2455,2095,2530,2378.44
2016-06-03,PFBBVACOL,0,0,295,0,0,0
2016-06-03,PFBCOLOM,12331043580,483693,25720,25300,25720,25493.53
2016-06-03,PFCARPAK,0,0,3025,0,0,0
2016-06-03,PFCEMARGOS,767701300,71678,10800,10700,10800,10710.42
2016-06-03,PFCORFICOL,0,0,32000,0,0,0
2016-06-03,PFDAVVNDA,9805646640,368728,26860,26300,26860,26593.17
2016-06-03,PFE,0,0,106220,0,0,0
2016-06-03,PFGRUPOARG,105666400,6211,17000,17000,17020,17012.78
2016-06-03,PFGRUPSURA,895496120,24048,37380,36500,37380,37237.86
2016-06-03,PFVILLAS,0,0,6000,0,0,0
2016-06-03,PFVILLASCA,0,0,2700,0,0,0
2016-06-03,POPULAR,0,0,489,0,0,0
2016-06-03,PPH,0,0,171600,0,0,0
2016-06-03,PREC,0,0,1505,0,0,0
2016-06-03,PROMIGAS,0,0,5000,0,0,0
2016-06-03,PROTECCION,0,0,100000,0,0,0
2016-06-03,RSX,0,0,52200,0,0,0
2016-06-03,SDIV,0,0,63280,0,0,0
2016-06-03,SOCBOLIVAR,0,0,55000,0,0,0
2016-06-03,TABLEMAC,0,0,7,0,0,0
2016-06-03,TERPEL,0,0,10740,0,0,0
2016-06-03,TGLSC,0,0,35500,0,0,0
2016-06-03,TITAN,0,0,34500,0,0,0
2016-06-03,VALINDUSTR,0,0,5500,0,0,0
2016-06-03,VALOREM,30385385,69215,439,439,439,439
2016-06-03,VALSIMESA,0,0,1150,0,0,0
2016-06-03,VILLAS,0,0,6140,0,0,0
2016-06-07,AAPL,0,0,297640,0,0,0
2016-06-07,AMZN,0,0,2193060,0,0,0
2016-06-07,BAC,0,0,43820,0,0,0
2016-06-07,BBH,0,0,306200,0,0,0
2016-06-07,BBVACOL,3618570,13291,280,0,0,272.26
2016-06-07,BCOLOMBIA,3073987060,131367,23460,23280,23900,23399.99
2016-06-07,BIOMAX,42256951572,13526553,2050,0,0,0
2016-06-07,BMC,0,0,841,0,0,0
2016-06-07,BOGOTA,367349160,6231,59100,58500,59100,58955.09
2016-06-07,BVC,89747072.8,5034532,18.1,17.7,18.1,17.83
2016-06-07,C,0,0,138040,0,0,0
2016-06-07,CARTON,3430000,700,5100,0,0,4900
2016-06-07,CELSIA,251143315,64812,3875,3825,3890,3874.95
2016-06-07,CEMARGOS,11659110000,983263,11880,11700,11960,11857.57
2016-06-07,CLH,5892709320,462051,12700,12700,12860,12753.37
2016-06-07,CNEC,6348567080,639170,10180,9300,10180,9932.52
2016-06-07,COLTEJER,0,0,1600,0,0,0
2016-06-07,CONCONCRET,611360560,545116,1125,1120,1140,1121.52
2016-06-07,CORFERIAS,0,0,1000,0,0,0
2016-06-07,CORFICOLCF,2719872900,70278,38840,38100,38840,38701.63
2016-06-07,ECOPETROL,28213408250,19940073,1420,1375,1425,1414.91
2016-06-07,EDATEL,0,0,1000,0,0,0
2016-06-07,EEB,284061250,155650,1825,1825,1825,1825
2016-06-07,ELCONDOR,14932780,13424,1125,1125,1125,1112.39
2016-06-07,ENKA,28763160,2466800,12.3,11.2,12.3,11.66
2016-06-07,EPSA,0,0,9000,0,0,0
2016-06-07,ESTRA,0,0,245,0,0,0
2016-06-07,ETB,377715475,632717,601,592,601,596.97
2016-06-07,EXITO,11536434820,768725,15060,14760,15100,15007.23
2016-06-07,FABRICATO,113560010.4,7218080,15.6,15.5,15.9,15.73
2016-06-07,FAMILIA,0,0,1100,0,0,0
2016-06-07,GOOGL,0,0,2162340,0,0,0
2016-06-07,GRUPOARGOS,2434189740,135282,18100,17640,18100,17993.45
2016-06-07,GRUPOAVAL,100922260,87811,1145,1145,1150,1149.31
2016-06-07,GRUPOSURA,7434811160,195419,38100,37860,38120,38045.49
2016-06-07,GURU,0,0,68500,0,0,0
2016-06-07,HCOLSEL,3015000000,250000,12060,12060,12060,12060
2016-06-07,ICOLCAP,397967528,30092,13225,13225,13225,13225.03
2016-06-07,ISA,2268939660,255598,8890,8810,8890,8876.99
2016-06-07,ISAGEN,16693165,4189,3980,0,0,3985
2016-06-07,JPM,0,0,197000,0,0,0
2016-06-07,MANCEMENTO,0,0,34500,0,0,0
2016-06-07,MINEROS,575510,247,2350,0,0,2330
2016-06-07,NUTRESA,895802280,35058,25680,25440,25680,25552.01
2016-06-07,OCCIDENTE,2724375000,74742,36500,35800,36500,36450.39
2016-06-07,ODINSA,0,0,9000,0,0,0
2016-06-07,PAZRIO,8909360,1113670,8,8,8,8
2016-06-07,PFAVAL,3873150845,3355809,1160,1145,1160,1154.16
2016-06-07,PFAVH,14884729415,5981777,2500,2415,2530,2488.35
2016-06-07,PFBBVACOL,0,0,295,0,0,0
2016-06-07,PFBCOLOM,30252048260,1201307,25200,25060,25500,25182.61
2016-06-07,PFCARPAK,11840000,4000,3025,2895,3025,2960
2016-06-07,PFCEMARGOS,8048461620,729076,11080,10880,11100,11039.26
2016-06-07,PFCORFICOL,0,0,32000,0,0,0
2016-06-07,PFDAVVNDA,2123475660,79301,26800,26520,26880,26777.41
2016-06-07,PFE,0,0,105400,0,0,0
2016-06-07,PFGRUPOARG,637246920,36855,17400,17000,17400,17290.65
2016-06-07,PFGRUPSURA,5359017440,143076,37700,36900,37700,37455.74
2016-06-07,PFVILLAS,0,0,6000,0,0,0
2016-06-07,PFVILLASCA,0,0,2700,0,0,0
2016-06-07,POPULAR,0,0,489,0,0,0
2016-06-07,PPH,0,0,171600,0,0,0
2016-06-07,PREC,0,0,1505,0,0,0
2016-06-07,PROMIGAS,0,0,5000,0,0,0
2016-06-07,PROTECCION,0,0,100000,0,0,0
2016-06-07,RSX,0,0,52200,0,0,0
2016-06-07,SDIV,0,0,63040,0,0,0
2016-06-07,SOCBOLIVAR,0,0,55000,0,0,0
2016-06-07,TABLEMAC,0,0,7,0,0,0
2016-06-07,TERPEL,6266160,648,9670,9670,9670,9670
2016-06-07,TGLSC,0,0,35500,0,0,0
2016-06-07,TITAN,0,0,34500,0,0,0
2016-06-07,VALINDUSTR,0,0,5500,0,0,0
2016-06-07,VALOREM,13726805,31149,440,440,440,440.68
2016-06-07,VALSIMESA,0,0,1150,0,0,0
2016-06-07,VILLAS,0,0,6140,0,0,0
2016-06-08,AAPL,0,0,297640,0,0,0
2016-06-08,AMZN,0,0,2193060,0,0,0
2016-06-08,BAC,0,0,43820,0,0,0
2016-06-08,BBH,0,0,306200,0,0,0
2016-06-08,BBVACOL,0,0,280,0,0,0
2016-06-08,BCOLOMBIA,3707187740,154885,24040,23200,24140,23935.1
2016-06-08,BIOMAX,0,0,2050,0,0,0
2016-06-08,BMC,0,0,841,0,0,0
2016-06-08,BOGOTA,377946780,6408,59000,58920,59200,58980.46
2016-06-08,BVC,44268593.6,2440092,18.2,18.1,18.2,18.14
2016-06-08,C,0,0,138040,0,0,0
2016-06-08,CARTON,0,0,5100,0,0,0
2016-06-08,CELSIA,453096480,116615,3840,3840,3905,3885.4
2016-06-08,CEMARGOS,6220966920,524204,11900,11800,11920,11867.45
2016-06-08,CLH,14311178400,1130761,12740,12600,12980,12656.24
2016-06-08,CNEC,3857981460,368897,10540,10120,10620,10458.15
2016-06-08,COLTEJER,0,0,1600,0,0,0
2016-06-08,CONCONCRET,109375390,97501,1125,1110,1135,1121.79
2016-06-08,CORFERIAS,0,0,1000,0,0,0
2016-06-08,CORFICOLCF,4865704980,127413,38160,38000,38900,38188.45
2016-06-08,ECOPETROL,22724877955,15776777,1450,1425,1450,1440.4
2016-06-08,EDATEL,0,0,1000,0,0,0
2016-06-08,EEB,586919080,321790,1820,1820,1825,1823.92
2016-06-08,ELCONDOR,84029680,75622,1120,1100,1120,1111.18
2016-06-08,ENKA,0,0,12.3,0,0,0
2016-06-08,EPSA,0,0,9000,0,0,0
2016-06-08,ESTRA,0,0,245,0,0,0
2016-06-08,ETB,213297488,357803,597,595,601,596.13
2016-06-08,EXITO,7321632800,479769,15280,15060,15320,15260.75
2016-06-08,FABRICATO,0,0,15.6,0,0,0
2016-06-08,FAMILIA,0,0,1100,0,0,0
2016-06-08,GOOGL,0,0,2162340,0,0,0
2016-06-08,GRUPOARGOS,5498236140,297423,18700,18140,18700,18486.25
2016-06-08,GRUPOAVAL,94457890,81479,1165,1150,1165,1159.29
2016-06-08,GRUPOSURA,13669455820,354557,38900,38180,38900,38553.62
2016-06-08,GURU,0,0,68500,0,0,0
2016-06-08,HCOLSEL,248218160,20264,12250,12250,12250,12249.22
2016-06-08,ICOLCAP,2129358160,158882,13417,13317,13417,13402.14
2016-06-08,ISA,2334162490,263378,8850,8850,8900,8862.4
2016-06-08,ISAGEN,35276425,8855,3985,3985,3985,3983.79
2016-06-08,JPM,0,0,197000,0,0,0
2016-06-08,MANCEMENTO,0,0,34500,0,0,0
2016-06-08,MINEROS,16699125,7000,2390,2390,2390,2385.59
2016-06-08,NUTRESA,4921967320,191535,25700,25500,25780,25697.48
2016-06-08,OCCIDENTE,431270200,11885,36500,36000,36500,36286.93
2016-06-08,ODINSA,0,0,9000,0,0,0
2016-06-08,PAZRIO,0,0,8,0,0,0
2016-06-08,PFAVAL,3222148665,2767865,1175,1155,1175,1164.13
2016-06-08,PFAVH,3813836665,1528401,2480,2475,2515,2495.31
2016-06-08,PFBBVACOL,0,0,295,0,0,0
2016-06-08,PFBCOLOM,24162389060,940466,25980,24980,26040,25691.93
2016-06-08,PFCARPAK,58255280,19724,3000,2860,3000,2953.52
2016-06-08,PFCEMARGOS,4265620380,386882,11040,10920,11100,11025.64
2016-06-08,PFCORFICOL,2182612600,67194,32980,32000,33000,32482.25
2016-06-08,PFDAVVNDA,3283100000,121849,26900,26740,27180,26944
2016-06-08,PFE,0,0,105400,0,0,0
2016-06-08,PFGRUPOARG,4119089460,232860,17820,17400,17860,17689.12
2016-06-08,PFGRUPSURA,5784565780,151787,38200,37700,38340,38109.76
2016-06-08,PFVILLAS,0,0,6000,0,0,0
2016-06-08,PFVILLASCA,0,0,2700,0,0,0
2016-06-08,POPULAR,0,0,489,0,0,0
2016-06-08,PPH,0,0,171600,0,0,0
2016-06-08,PREC,0,0,1505,0,0,0
2016-06-08,PROMIGAS,504700,103,5000,0,0,4900
2016-06-08,PROTECCION,0,0,100000,0,0,0
2016-06-08,RSX,0,0,52200,0,0,0
2016-06-08,SDIV,0,0,63040,0,0,0
2016-06-08,SOCBOLIVAR,0,0,55000,0,0,0
2016-06-08,TABLEMAC,0,0,7,0,0,0
2016-06-08,TERPEL,0,0,9670,0,0,0
2016-06-08,TGLSC,0,0,35500,0,0,0
2016-06-08,TITAN,0,0,34500,0,0,0
2016-06-08,VALINDUSTR,0,0,5500,0,0,0
2016-06-08,VALOREM,12251250,27225,450,450,450,450
2016-06-08,VALSIMESA,0,0,1150,0,0,0
2016-06-08,VILLAS,0,0,6140,0,0,0
2016-06-09,AAPL,0,0,297640,0,0,0
2016-06-09,AMZN,0,0,2193060,0,0,0
2016-06-09,BAC,0,0,43820,0,0,0
2016-06-09,BBH,0,0,306200,0,0,0
2016-06-09,BBVACOL,2631420,9746,280,0,0,270
2016-06-09,BCOLOMBIA,2136243860,89076,24060,23800,24060,23982.26
2016-06-09,BIOMAX,0,0,2050,0,0,0
2016-06-09,BMC,0,0,841,0,0,0
2016-06-09,BOGOTA,585276900,9861,59480,59000,59480,59352.69
2016-06-09,BVC,142853217.4,7905822,18.2,18,18.2,18.07
2016-06-09,C,0,0,138040,0,0,0
2016-06-09,CARTON,0,0,5100,0,0,0
2016-06-09,CELSIA,2122237915,549143,3925,3815,3925,3864.64
2016-06-09,CEMARGOS,2826642240,238591,11700,11680,11920,11847.23
2016-06-09,CLH,7210224120,562520,12840,12740,12920,12817.72
2016-06-09,CNEC,2468123160,233501,10600,10380,10720,10570.08
2016-06-09,COLTEJER,651200,407,1600,0,0,1600
2016-06-09,CONCONCRET,252233260,225567,1115,1110,1135,1118.22
2016-06-09,CORFERIAS,0,0,1000,0,0,0
2016-06-09,CORFICOLCF,3256561060,85661,38000,37900,38140,38016.85
2016-06-09,ECOPETROL,19207145300,13242316,1450,1430,1465,1450.44
2016-06-09,EDATEL,0,0,1000,0,0,0
2016-06-09,EEB,2893439505,1591586,1815,1815,1830,1817.96
2016-06-09,ELCONDOR,177665570,162733,1115,1080,1115,1091.76
2016-06-09,ENKA,0,0,12.3,0,0,0
2016-06-09,EPSA,0,0,9000,0,0,0
2016-06-09,ESTRA,0,0,245,0,0,0
2016-06-09,ETB,237941949,396411,598,598,604,600.24
2016-06-09,EXITO,16432084920,1070000,15300,15260,15440,15357.09
2016-06-09,FABRICATO,61858742.6,3983701,15.5,15.5,15.6,15.53
2016-06-09,FAMILIA,16460000,14500,1140,1140,1140,1135.17
2016-06-09,GOOGL,0,0,2162340,0,0,0
2016-06-09,GRUPOARGOS,3851192760,206351,18600,18500,18780,18663.31
2016-06-09,GRUPOAVAL,284620850,244849,1165,1150,1165,1162.43
2016-06-09,GRUPOSURA,3909388740,100351,38820,38700,39180,38957.15
2016-06-09,GURU,0,0,68500,0,0,0
2016-06-09,HCOLSEL,16365461000,1335956,12250,12250,12250,12250
2016-06-09,ICOLCAP,9423480000,700000,13475,13415,13483,13462.11
2016-06-09,ISA,3159785720,357370,8860,8810,8890,8841.78
2016-06-09,ISAGEN,2089248595,525345,3990,3940,3990,3976.91
2016-06-09,JPM,0,0,197000,0,0,0
2016-06-09,MANCEMENTO,0,0,34500,0,0,0
2016-06-09,MINEROS,4359250,1855,2390,0,0,2350
2016-06-09,NUTRESA,913884800,35658,25640,25560,25680,25629.17
2016-06-09,OCCIDENTE,736205000,20170,36500,36500,36500,36500
2016-06-09,ODINSA,208827000,23203,9000,9000,9000,9000
2016-06-09,PAZRIO,4000000,500000,8,0,0,8
2016-06-09,PFAVAL,2663025750,2273088,1170,1160,1175,1171.55
2016-06-09,PFAVH,24219804910,9228452,2745,2480,2790,2624.47
2016-06-09,PFBBVACOL,4834440,18594,295,0,0,260
2016-06-09,PFBCOLOM,8004168500,310272,25900,25600,25920,25797.26
2016-06-09,PFCARPAK,0,0,3000,0,0,0
2016-06-09,PFCEMARGOS,2247997380,204292,11000,10920,11100,11003.84
2016-06-09,PFCORFICOL,522522000,15834,33000,33000,33000,33000
2016-06-09,PFDAVVNDA,10320150540,382940,27040,26660,27140,26949.78
2016-06-09,PFE,0,0,105400,0,0,0
2016-06-09,PFGRUPOARG,952344000,53142,17980,17700,18000,17920.74
2016-06-09,PFGRUPSURA,2516937440,65446,38400,37740,38600,38458.23
2016-06-09,PFVILLAS,0,0,6000,0,0,0
2016-06-09,PFVILLASCA,0,0,2700,0,0,0
2016-06-09,POPULAR,0,0,489,0,0,0
2016-06-09,PPH,0,0,171600,0,0,0
2016-06-09,PREC,0,0,1505,0,0,0
2016-06-09,PROMIGAS,13215300,2697,4900,4900,4900,4900
2016-06-09,PROTECCION,0,0,100000,0,0,0
2016-06-09,RSX,0,0,52200,0,0,0
2016-06-09,SDIV,0,0,63040,0,0,0
2016-06-09,SOCBOLIVAR,0,0,55000,0,0,0
2016-06-09,TABLEMAC,0,0,7,0,0,0
2016-06-09,TERPEL,0,0,9670,0,0,0
2016-06-09,TGLSC,0,0,35500,0,0,0
2016-06-09,TITAN,0,0,34500,0,0,0
2016-06-09,VALINDUSTR,0,0,5500,0,0,0
2016-06-09,VALOREM,34353927,76423,450,449,450,449.52
2016-06-09,VALSIMESA,0,0,1150,0,0,0
2016-06-09,VILLAS,0,0,6140,0,0,0
2016-06-10,AAPL,0,0,297640,0,0,0
2016-06-10,AMZN,0,0,2193060,0,0,0
2016-06-10,BAC,0,0,43820,0,0,0
2016-06-10,BBH,0,0,306200,0,0,0
2016-06-10,BBVACOL,1320583,4873,280,0,0,271
2016-06-10,BCOLOMBIA,3615657360,152119,23700,23700,24020,23768.61
2016-06-10,BIOMAX,0,0,2050,0,0,0
2016-06-10,BMC,0,0,841,0,0,0
2016-06-10,BOGOTA,1614874920,27120,59500,59480,59600,59545.54
2016-06-10,BVC,48258510,2678945,18,18,18,18.01
2016-06-10,C,0,0,138040,0,0,0
2016-06-10,CARTON,0,0,5100,0,0,0
2016-06-10,CELSIA,362250915,92515,3920,3875,3950,3915.59
2016-06-10,CEMARGOS,698178720,59774,11560,11560,11780,11680.31
2016-06-10,CLH,17573394540,1371652,12900,12780,12940,12811.85
2016-06-10,CNEC,1780851240,173090,10200,10140,10540,10288.59
2016-06-10,COLTEJER,0,0,1600,0,0,0
2016-06-10,CONCONCRET,118627225,104267,1145,1115,1145,1137.73
2016-06-10,CORFERIAS,0,0,1000,0,0,0
2016-06-10,CORFICOLCF,857056200,22531,38040,38000,38120,38038.98
2016-06-10,ECOPETROL,13587674490,9505078,1410,1410,1445,1429.52
2016-06-10,EDATEL,0,0,1000,0,0,0
2016-06-10,EEB,133355220,73336,1820,1815,1820,1818.41
2016-06-10,ELCONDOR,7191750,6450,1115,1115,1115,1115
2016-06-10,ENKA,489828264,40819022,12,12,12,12
2016-06-10,EPSA,0,0,9000,0,0,0
2016-06-10,ESTRA,0,0,245,0,0,0
2016-06-10,ETB,39159931,65381,601,600,601,598.95
2016-06-10,EXITO,17838036600,1179803,15100,15000,15300,15119.5
2016-06-10,FABRICATO,102556759.5,6616710,15.5,15.5,15.5,15.5
2016-06-10,FAMILIA,109768320,96288,1140,1140,1140,1140
2016-06-10,GOOGL,0,0,2162340,0,0,0
2016-06-10,GRUPOARGOS,2640618220,142974,18340,18340,18680,18469.22
2016-06-10,GRUPOAVAL,194326560,167566,1160,1155,1160,1159.7
2016-06-10,GRUPOSURA,3011575880,77771,38440,38180,38980,38723.64
2016-06-10,GURU,0,0,68500,0,0,0
2016-06-10,HCOLSEL,0,0,12250,0,0,0
2016-06-10,ICOLCAP,5739665600,428184,13415,13389,13426,13404.67
2016-06-10,ISA,2235824550,252673,8830,8830,8870,8848.69
2016-06-10,ISAGEN,18644345,4689,3965,3965,3965,3976.19
2016-06-10,JPM,0,0,197000,0,0,0
2016-06-10,MANCEMENTO,0,0,34500,0,0,0
2016-06-10,MINEROS,18467530,7727,2390,2390,2390,2390
2016-06-10,NUTRESA,1763676920,69139,25500,25400,25640,25509.15
2016-06-10,OCCIDENTE,0,0,36500,0,0,0
2016-06-10,ODINSA,0,0,9000,0,0,0
2016-06-10,PAZRIO,0,0,8,0,0,0
2016-06-10,PFAVAL,2789063805,2384982,1170,1165,1170,1169.43
2016-06-10,PFAVH,7873791010,2942224,2640,2610,2775,2676.14
2016-06-10,PFBBVACOL,0,0,295,0,0,0
2016-06-10,PFBCOLOM,17385883940,679449,25440,25440,25900,25588.21
2016-06-10,PFCARPAK,79868755,26557,3015,3000,3015,3007.45
2016-06-10,PFCEMARGOS,223288120,20483,11040,10620,11040,10901.14
2016-06-10,PFCORFICOL,77282000,2417,32160,31500,32160,31974.35
2016-06-10,PFDAVVNDA,2005599320,74209,27000,27000,27100,27026.36
2016-06-10,PFE,0,0,105400,0,0,0
2016-06-10,PFGRUPOARG,1610936860,90045,17960,17780,17980,17890.35
2016-06-10,PFGRUPSURA,1164544960,30521,38120,37620,38360,38155.53
2016-06-10,PFVILLAS,0,0,6000,0,0,0
2016-06-10,PFVILLASCA,0,0,2700,0,0,0
2016-06-10,POPULAR,0,0,489,0,0,0
2016-06-10,PPH,0,0,171600,0,0,0
2016-06-10,PREC,0,0,1505,0,0,0
2016-06-10,PROMIGAS,0,0,4900,0,0,0
2016-06-10,PROTECCION,0,0,100000,0,0,0
2016-06-10,RSX,0,0,52200,0,0,0
2016-06-10,SDIV,0,0,63040,0,0,0
2016-06-10,SOCBOLIVAR,0,0,55000,0,0,0
2016-06-10,TABLEMAC,0,0,7,0,0,0
2016-06-10,TERPEL,0,0,9670,0,0,0
2016-06-10,TGLSC,0,0,35500,0,0,0
2016-06-10,TITAN,0,0,34500,0,0,0
2016-06-10,VALINDUSTR,0,0,5500,0,0,0
2016-06-10,VALOREM,21642750,48095,450,450,450,450
2016-06-10,VALSIMESA,0,0,1150,0,0,0
2016-06-10,VILLAS,0,0,6140,0,0,0
2016-06-13,AAPL,0,0,293500,0,0,0
2016-06-13,AMZN,0,0,213200,0,0,0
2016-06-13,BAC,0,0,41080,0,0,0
2016-06-13,BBH,0,0,306200,0,0,0
2016-06-13,BBVACOL,1368000,4800,280,0,0,285
2016-06-13,BCOLOMBIA,2571164820,109402,23520,23480,23520,23501.99
2016-06-13,BIOMAX,0,0,2050,0,0,0
2016-06-13,BMC,0,0,841,0,0,0
2016-06-13,BOGOTA,575957800,9680,59480,59480,59560,59499.77
2016-06-13,BVC,35552627.8,1980181,18.1,17.9,18.1,17.95
2016-06-13,C,0,0,130380,0,0,0
2016-06-13,CARTON,20660000,4132,5000,5000,5000,5000
2016-06-13,CELSIA,516115615,131242,3990,3860,3990,3932.55
2016-06-13,CEMARGOS,1033731440,89187,11520,11520,11720,11590.61
2016-06-13,CLH,387134700,30243,12800,12800,12800,12800.8
2016-06-13,CNEC,1455009520,139444,10360,10200,10540,10434.36
2016-06-13,COLTEJER,0,0,1600,0,0,0
2016-06-13,CONCONCRET,29830870,26399,1130,1130,1130,1130
2016-06-13,CORFERIAS,0,0,1000,0,0,0
2016-06-13,CORFICOLCF,936518820,24598,38400,37520,38400,38072.97
2016-06-13,ECOPETROL,10169574115,7256502,1400,1385,1410,1401.44
2016-06-13,EDATEL,0,0,1000,0,0,0
2016-06-13,EEB,50515800,27930,1810,1810,1810,1808.66
2016-06-13,ELCONDOR,0,0,1115,0,0,0
2016-06-13,ENKA,0,0,12,0,0,0
2016-06-13,EPSA,0,0,9000,0,0,0
2016-06-13,ESTRA,0,0,245,0,0,0
2016-06-13,ETB,393240961,657395,601,596,601,598.18
2016-06-13,EXITO,5276249280,351885,14860,14860,15140,14994.24
2016-06-13,FABRICATO,15800000,1000000,15.8,15.8,15.8,15.8
2016-06-13,FAMILIA,0,0,1140,0,0,0
2016-06-13,GOOGL,0,0,2136520,0,0,0
2016-06-13,GRUPOARGOS,680318980,37151,18280,18240,18620,18312.27
2016-06-13,GRUPOAVAL,41284320,35744,1155,1155,1155,1155
2016-06-13,GRUPOSURA,2457317500,63845,38740,38080,38740,38488.8
2016-06-13,GURU,0,0,66200,0,0,0
2016-06-13,HCOLSEL,0,0,12250,0,0,0
2016-06-13,ICOLCAP,1328900000,100000,13289,13289,13289,13289
2016-06-13,ISA,1135331240,128755,8800,8720,8860,8817.76
2016-06-13,ISAGEN,24579155,6164,3985,3985,3985,3987.53
2016-06-13,JPM,0,0,189600,0,0,0
2016-06-13,MANCEMENTO,0,0,34500,0,0,0
2016-06-13,MINEROS,193702950,81200,2390,2385,2390,2385.5
2016-06-13,NUTRESA,2767151580,109313,25440,25200,25640,25314.02
2016-06-13,OCCIDENTE,0,0,36500,0,0,0
2016-06-13,ODINSA,0,0,9000,0,0,0
2016-06-13,PAZRIO,0,0,8,0,0,0
2016-06-13,PFAVAL,1622858395,1391359,1170,1160,1170,1166.38
2016-06-13,PFAVH,2461301445,943344,2600,2565,2635,2609.12
2016-06-13,PFBBVACOL,0,0,295,0,0,0
2016-06-13,PFBCOLOM,14568422880,577160,25300,25100,25380,25241.57
2016-06-13,PFCARPAK,5010000,1670,3015,0,0,3000
2016-06-13,PFCEMARGOS,1035040580,95831,10720,10720,11000,10800.69
2016-06-13,PFCORFICOL,290070000,8790,33000,33000,33000,33000
2016-06-13,PFDAVVNDA,2335644240,86423,27060,26800,27200,27025.73
2016-06-13,PFE,0,0,104800,0,0,0
2016-06-13,PFGRUPOARG,650217000,37008,17420,17420,17860,17569.63
2016-06-13,PFGRUPSURA,1773910820,46972,38100,37440,38100,37765.28
2016-06-13,PFVILLAS,1244160,216,6000,0,0,5760
2016-06-13,PFVILLASCA,0,0,2700,0,0,0
2016-06-13,POPULAR,0,0,489,0,0,0
2016-06-13,PPH,0,0,171600,0,0,0
2016-06-13,PREC,0,0,1505,0,0,0
2016-06-13,PROMIGAS,0,0,4900,0,0,0
2016-06-13,PROTECCION,0,0,100000,0,0,0
2016-06-13,RSX,0,0,52200,0,0,0
2016-06-13,SDIV,0,0,61560,0,0,0
2016-06-13,SOCBOLIVAR,0,0,55000,0,0,0
2016-06-13,TABLEMAC,0,0,7,0,0,0
2016-06-13,TERPEL,0,0,9670,0,0,0
2016-06-13,TGLSC,4020000,120,35500,0,0,33500
2016-06-13,TITAN,0,0,34500,0,0,0
2016-06-13,VALINDUSTR,0,0,5500,0,0,0
2016-06-13,VALOREM,3632000,8000,450,0,0,454
2016-06-13,VALSIMESA,0,0,1150,0,0,0
2016-06-13,VILLAS,0,0,6140,0,0,0
2016-06-14,AAPL,0,0,293500,0,0,0
2016-06-14,AMZN,0,0,213200,0,0,0
2016-06-14,BAC,0,0,41080,0,0,0
2016-06-14,BBH,0,0,306200,0,0,0
2016-06-14,BBVACOL,1436432,5281,280,0,0,272
2016-06-14,BCOLOMBIA,1088940040,46714,23200,23200,23440,23310.79
2016-06-14,BIOMAX,0,0,2050,0,0,0
2016-06-14,BMC,0,0,841,0,0,0
2016-06-14,BOGOTA,40783380,686,59480,59480,59480,59450.99
2016-06-14,BVC,118257974,6552976,18.2,18,18.2,18.05
2016-06-14,C,0,0,130380,0,0,0
2016-06-14,CARTON,0,0,5000,0,0,0
2016-06-14,CELSIA,2013284860,515552,3925,3905,3925,3905.11
2016-06-14,CEMARGOS,6233062700,537686,11540,11440,11700,11592.38
2016-06-14,CLH,5760892760,452508,12640,12620,12800,12731.03
2016-06-14,CNEC,554265260,54060,10220,10180,10400,10252.78
2016-06-14,COLTEJER,5010000,3000,1600,0,0,1670
2016-06-14,CONCONCRET,8730000,7760,1125,1125,1125,1125
2016-06-14,CORFERIAS,0,0,1000,0,0,0
2016-06-14,CORFICOLCF,1104604760,29065,38000,38000,38040,38004.64
2016-06-14,ECOPETROL,7841070250,5627028,1395,1385,1410,1393.47
2016-06-14,EDATEL,0,0,1000,0,0,0
2016-06-14,EEB,268260230,150579,1780,1680,1800,1781.52
2016-06-14,ELCONDOR,115422500,105500,1095,1075,1095,1094.05
2016-06-14,ENKA,0,0,12,0,0,0
2016-06-14,EPSA,0,0,9000,0,0,0
2016-06-14,ESTRA,0,0,245,0,0,0
2016-06-14,ETB,121391280,203024,601,596,601,597.92
2016-06-14,EXITO,6537541500,446652,14480,14480,14900,14636.77
2016-06-14,FABRICATO,16770843.8,1073886,15.5,15.5,15.7,15.62
2016-06-14,FAMILIA,0,0,1140,0,0,0
2016-06-14,GOOGL,0,0,2136520,0,0,0
