fecha,Cantidad,Nemotecnico,Volumen,UltimoPrecio,Variacion
Oct 28 2016,71524,NUTRESA,1807705680,25200,-0.63
Oct 29 2016,246891,NUTRESA,6213317260,25180,-0.08
Nov 01 2016,74453,NUTRESA,1904710720,25580,-0.54
Nov 02 2016,19181,NUTRESA,485109540,25420,0.32
Nov 03 2016,88546,NUTRESA,2256747820,25500,0.31
Nov 04 2016,47267,NUTRESA,1210756940,25720,0.86
Nov 07 2016,74453,NUTRESA,1904710720,25580,-0.54
Nov 08 2016,13686,NUTRESA,347775180,25360,-0.86
Nov 09 2016,24210,NUTRESA,612685400,25400,0.16
Nov 10 2016,54057,NUTRESA,1375149140,25500,0.39
Nov 11 2016,99471,NUTRESA,2358812980,23700,-1.25
Nov 15 2016,135294,NUTRESA,3194165300,23600,-0.42
Nov 16 2016,203967,NUTRESA,4838104720,23800,0.85
Nov 17 2016,200400,NUTRESA,4781199380,23800,0
Nov 18 2016,38092,NUTRESA,911047580,24000,0.84
Nov 21 2016,71950,NUTRESA,1719309480,23800,-0.83
Nov 22 2016,29401,NUTRESA,697576340,23800,0.08
Nov 23 2016,29401,NUTRESA,697576340,23800,0.08
Nov 24 2016,29401,NUTRESA,697576340,23800,0.08
Nov 25 2016,55586,NUTRESA,1304844660,23420,-1.6
Nov 28 2016,142016,NUTRESA,3324860120,23300,-0.51
Nov 29 2016,99141,NUTRESA,2280557760,22820,-2.06
Nov 30 2016,94252,NUTRESA,2156336100,22860,0.18
Dec 01 2016,69220,NUTRESA,1591322180,23020,0.7
Dec 02 2016,174641,NUTRESA,4059292880,23320,1.3
